"행정구역","2021년01월_계_총인구수","2021년01월_계_연령구간인구수","2021년01월_계_0~9세","2021년01월_계_10~19세","2021년01월_계_20~29세","2021년01월_계_30~39세","2021년01월_계_40~49세","2021년01월_계_50~59세","2021년01월_계_60~69세","2021년01월_계_70~79세","2021년01월_계_80~89세","2021년01월_계_90~99세","2021년01월_계_100세 이상","2021년01월_남_총인구수","2021년01월_남_연령구간인구수","2021년01월_남_0~9세","2021년01월_남_10~19세","2021년01월_남_20~29세","2021년01월_남_30~39세","2021년01월_남_40~49세","2021년01월_남_50~59세","2021년01월_남_60~69세","2021년01월_남_70~79세","2021년01월_남_80~89세","2021년01월_남_90~99세","2021년01월_남_100세 이상","2021년01월_여_총인구수","2021년01월_여_연령구간인구수","2021년01월_여_0~9세","2021년01월_여_10~19세","2021년01월_여_20~29세","2021년01월_여_30~39세","2021년01월_여_40~49세","2021년01월_여_50~59세","2021년01월_여_60~69세","2021년01월_여_70~79세","2021년01월_여_80~89세","2021년01월_여_90~99세","2021년01월_여_100세 이상","2021년02월_계_총인구수","2021년02월_계_연령구간인구수","2021년02월_계_0~9세","2021년02월_계_10~19세","2021년02월_계_20~29세","2021년02월_계_30~39세","2021년02월_계_40~49세","2021년02월_계_50~59세","2021년02월_계_60~69세","2021년02월_계_70~79세","2021년02월_계_80~89세","2021년02월_계_90~99세","2021년02월_계_100세 이상","2021년02월_남_총인구수","2021년02월_남_연령구간인구수","2021년02월_남_0~9세","2021년02월_남_10~19세","2021년02월_남_20~29세","2021년02월_남_30~39세","2021년02월_남_40~49세","2021년02월_남_50~59세","2021년02월_남_60~69세","2021년02월_남_70~79세","2021년02월_남_80~89세","2021년02월_남_90~99세","2021년02월_남_100세 이상","2021년02월_여_총인구수","2021년02월_여_연령구간인구수","2021년02월_여_0~9세","2021년02월_여_10~19세","2021년02월_여_20~29세","2021년02월_여_30~39세","2021년02월_여_40~49세","2021년02월_여_50~59세","2021년02월_여_60~69세","2021년02월_여_70~79세","2021년02월_여_80~89세","2021년02월_여_90~99세","2021년02월_여_100세 이상","2021년03월_계_총인구수","2021년03월_계_연령구간인구수","2021년03월_계_0~9세","2021년03월_계_10~19세","2021년03월_계_20~29세","2021년03월_계_30~39세","2021년03월_계_40~49세","2021년03월_계_50~59세","2021년03월_계_60~69세","2021년03월_계_70~79세","2021년03월_계_80~89세","2021년03월_계_90~99세","2021년03월_계_100세 이상","2021년03월_남_총인구수","2021년03월_남_연령구간인구수","2021년03월_남_0~9세","2021년03월_남_10~19세","2021년03월_남_20~29세","2021년03월_남_30~39세","2021년03월_남_40~49세","2021년03월_남_50~59세","2021년03월_남_60~69세","2021년03월_남_70~79세","2021년03월_남_80~89세","2021년03월_남_90~99세","2021년03월_남_100세 이상","2021년03월_여_총인구수","2021년03월_여_연령구간인구수","2021년03월_여_0~9세","2021년03월_여_10~19세","2021년03월_여_20~29세","2021년03월_여_30~39세","2021년03월_여_40~49세","2021년03월_여_50~59세","2021년03월_여_60~69세","2021년03월_여_70~79세","2021년03월_여_80~89세","2021년03월_여_90~99세","2021년03월_여_100세 이상","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상","2021년05월_계_총인구수","2021년05월_계_연령구간인구수","2021년05월_계_0~9세","2021년05월_계_10~19세","2021년05월_계_20~29세","2021년05월_계_30~39세","2021년05월_계_40~49세","2021년05월_계_50~59세","2021년05월_계_60~69세","2021년05월_계_70~79세","2021년05월_계_80~89세","2021년05월_계_90~99세","2021년05월_계_100세 이상","2021년05월_남_총인구수","2021년05월_남_연령구간인구수","2021년05월_남_0~9세","2021년05월_남_10~19세","2021년05월_남_20~29세","2021년05월_남_30~39세","2021년05월_남_40~49세","2021년05월_남_50~59세","2021년05월_남_60~69세","2021년05월_남_70~79세","2021년05월_남_80~89세","2021년05월_남_90~99세","2021년05월_남_100세 이상","2021년05월_여_총인구수","2021년05월_여_연령구간인구수","2021년05월_여_0~9세","2021년05월_여_10~19세","2021년05월_여_20~29세","2021년05월_여_30~39세","2021년05월_여_40~49세","2021년05월_여_50~59세","2021년05월_여_60~69세","2021년05월_여_70~79세","2021년05월_여_80~89세","2021년05월_여_90~99세","2021년05월_여_100세 이상","2021년06월_계_총인구수","2021년06월_계_연령구간인구수","2021년06월_계_0~9세","2021년06월_계_10~19세","2021년06월_계_20~29세","2021년06월_계_30~39세","2021년06월_계_40~49세","2021년06월_계_50~59세","2021년06월_계_60~69세","2021년06월_계_70~79세","2021년06월_계_80~89세","2021년06월_계_90~99세","2021년06월_계_100세 이상","2021년06월_남_총인구수","2021년06월_남_연령구간인구수","2021년06월_남_0~9세","2021년06월_남_10~19세","2021년06월_남_20~29세","2021년06월_남_30~39세","2021년06월_남_40~49세","2021년06월_남_50~59세","2021년06월_남_60~69세","2021년06월_남_70~79세","2021년06월_남_80~89세","2021년06월_남_90~99세","2021년06월_남_100세 이상","2021년06월_여_총인구수","2021년06월_여_연령구간인구수","2021년06월_여_0~9세","2021년06월_여_10~19세","2021년06월_여_20~29세","2021년06월_여_30~39세","2021년06월_여_40~49세","2021년06월_여_50~59세","2021년06월_여_60~69세","2021년06월_여_70~79세","2021년06월_여_80~89세","2021년06월_여_90~99세","2021년06월_여_100세 이상"
"대구광역시  (2700000000)","2,415,813","2,415,813","176,889","225,070","320,703","293,117","382,725","424,889","328,155","175,695","78,265","9,561","744","1,191,656","1,191,656","90,568","117,595","171,170","152,524","188,820","208,139","156,192","76,817","27,551","2,102","178","1,224,157","1,224,157","86,321","107,475","149,533","140,593","193,905","216,750","171,963","98,878","50,714","7,459","566","2,413,191","2,413,191","175,992","224,223","319,256","291,854","381,902","424,457","330,162","175,891","79,011","9,696","747","1,190,244","1,190,244","90,171","117,111","170,285","152,032","188,481","207,880","157,160","76,952","27,861","2,135","176","1,222,947","1,222,947","85,821","107,112","148,971","139,822","193,421","216,577","173,002","98,939","51,150","7,561","571","2,408,875","2,408,875","175,023","223,056","318,439","290,921","380,397","422,961","332,302","176,041","79,451","9,757","527","1,188,070","1,188,070","89,724","116,435","169,898","151,679","187,691","207,246","158,081","77,066","28,025","2,107","118","1,220,805","1,220,805","85,299","106,621","148,541","139,242","192,706","215,715","174,221","98,975","51,426","7,650","409","2,406,296","2,406,296","174,060","222,409","317,686","290,180","379,728","422,181","333,756","175,962","79,992","9,815","527","1,186,663","1,186,663","89,201","116,065","169,519","151,345","187,387","206,898","158,693","77,098","28,225","2,112","120","1,219,633","1,219,633","84,859","106,344","148,167","138,835","192,341","215,283","175,063","98,864","51,767","7,703","407","2,402,940","2,402,940","173,269","221,672","316,866","289,317","378,018","421,792","335,269","176,065","80,339","9,830","503","1,184,977","1,184,977","88,761","115,747","169,020","150,980","186,596","206,719","159,410","77,140","28,380","2,107","117","1,217,963","1,217,963","84,508","105,925","147,846","138,337","191,422","215,073","175,859","98,925","51,959","7,723","386","2,397,646","2,397,646","172,618","221,070","316,026","288,200","377,140","420,147","336,363","175,664","80,372","9,677","369","1,182,380","1,182,380","88,391","115,414","168,478","150,467","186,244","205,925","160,010","76,951","28,376","2,054","70","1,215,266","1,215,266","84,227","105,656","147,548","137,733","190,896","214,222","176,353","98,713","51,996","7,623","299"
"대구광역시 중구 (2711000000)","76,382","76,382","5,085","5,054","11,860","10,744","10,728","11,272","10,244","7,359","3,439","493","104","36,724","36,724","2,628","2,601","5,682","5,548","5,449","5,570","4,729","3,109","1,268","119","21","39,658","39,658","2,457","2,453","6,178","5,196","5,279","5,702","5,515","4,250","2,171","374","83","76,159","76,159","5,033","5,028","11,794","10,697","10,658","11,264","10,297","7,317","3,468","499","104","36,586","36,586","2,592","2,586","5,641","5,544","5,394","5,561","4,763","3,082","1,280","123","20","39,573","39,573","2,441","2,442","6,153","5,153","5,264","5,703","5,534","4,235","2,188","376","84","75,647","75,647","4,975","5,001","11,719","10,651","10,585","11,203","10,254","7,274","3,430","483","72","36,334","36,334","2,556","2,565","5,615","5,502","5,368","5,536","4,744","3,060","1,261","112","15","39,313","39,313","2,419","2,436","6,104","5,149","5,217","5,667","5,510","4,214","2,169","371","57","75,366","75,366","4,927","4,985","11,638","10,606","10,544","11,167","10,262","7,248","3,432","485","72","36,199","36,199","2,540","2,552","5,572","5,491","5,337","5,532","4,740","3,043","1,266","111","15","39,167","39,167","2,387","2,433","6,066","5,115","5,207","5,635","5,522","4,205","2,166","374","57","75,133","75,133","4,886","4,974","11,597","10,550","10,505","11,142","10,249","7,238","3,432","486","74","36,106","36,106","2,515","2,556","5,549","5,468","5,322","5,518","4,740","3,049","1,260","114","15","39,027","39,027","2,371","2,418","6,048","5,082","5,183","5,624","5,509","4,189","2,172","372","59","74,727","74,727","4,869","4,965","11,540","10,476","10,507","11,037","10,201","7,148","3,438","474","72","35,922","35,922","2,498","2,558","5,516","5,432","5,317","5,477","4,722","3,020","1,255","113","14","38,805","38,805","2,371","2,407","6,024","5,044","5,190","5,560","5,479","4,128","2,183","361","58"
"대구광역시 동구 (2714000000)","341,498","341,498","24,944","26,475","41,576","43,647","51,254","56,873","51,730","30,248","13,119","1,505","127","168,218","168,218","12,752","13,867","22,249","23,051","26,383","27,636","24,041","13,166","4,699","335","39","173,280","173,280","12,192","12,608","19,327","20,596","24,871","29,237","27,689","17,082","8,420","1,170","88","341,661","341,661","24,865","26,456","41,464","43,500","51,283","56,876","52,015","30,279","13,272","1,522","129","168,276","168,276","12,732","13,847","22,182","22,970","26,381","27,672","24,173","13,180","4,761","339","39","173,385","173,385","12,133","12,609","19,282","20,530","24,902","29,204","27,842","17,099","8,511","1,183","90","342,656","342,656","24,843","26,477","41,595","43,667","51,279","56,992","52,437","30,350","13,383","1,552","81","168,722","168,722","12,708","13,876","22,224","23,102","26,311","27,734","24,356","13,232","4,814","338","27","173,934","173,934","12,135","12,601","19,371","20,565","24,968","29,258","28,081","17,118","8,569","1,214","54","342,468","342,468","24,699","26,403","41,527","43,586","51,249","56,856","52,693","30,324","13,501","1,548","82","168,584","168,584","12,615","13,833","22,191","23,069","26,279","27,692","24,447","13,246","4,849","336","27","173,884","173,884","12,084","12,570","19,336","20,517","24,970","29,164","28,246","17,078","8,652","1,212","55","341,730","341,730","24,544","26,360","41,273","43,472","51,054","56,662","52,816","30,336","13,582","1,550","81","168,209","168,209","12,517","13,839","22,047","23,008","26,163","27,634","24,503","13,245","4,892","334","27","173,521","173,521","12,027","12,521","19,226","20,464","24,891","29,028","28,313","17,091","8,690","1,216","54","340,693","340,693","24,375","26,314","41,195","43,264","50,896","56,380","52,867","30,274","13,558","1,519","51","167,668","167,668","12,437","13,813","21,952","22,903","26,109","27,509","24,517","13,221","4,874","321","12","173,025","173,025","11,938","12,501","19,243","20,361","24,787","28,871","28,350","17,053","8,684","1,198","39"
"대구광역시 서구 (2717000000)","170,383","170,383","7,497","10,785","21,606","17,366","22,717","34,135","31,247","17,218","6,955","754","103","85,396","85,396","3,871","5,610","11,910","9,830","12,216","17,211","14,628","7,549","2,411","135","25","84,987","84,987","3,626","5,175","9,696","7,536","10,501","16,924","16,619","9,669","4,544","619","78","170,005","170,005","7,401","10,744","21,415","17,279","22,663","33,937","31,451","17,229","7,031","751","104","85,148","85,148","3,818","5,577","11,778","9,793","12,183","17,114","14,733","7,542","2,450","135","25","84,857","84,857","3,583","5,167","9,637","7,486","10,480","16,823","16,718","9,687","4,581","616","79","169,432","169,432","7,315","10,652","21,274","17,236","22,523","33,728","31,575","17,244","7,070","757","58","84,873","84,873","3,786","5,515","11,689","9,792","12,109","17,040","14,778","7,553","2,462","135","14","84,559","84,559","3,529","5,137","9,585","7,444","10,414","16,688","16,797","9,691","4,608","622","44","169,022","169,022","7,246","10,608","21,178","17,217","22,413","33,522","31,657","17,256","7,111","755","59","84,624","84,624","3,743","5,488","11,638","9,777","12,051","16,920","14,816","7,556","2,490","130","15","84,398","84,398","3,503","5,120","9,540","7,440","10,362","16,602","16,841","9,700","4,621","625","44","168,704","168,704","7,212","10,525","21,070","17,214","22,218","33,428","31,793","17,257","7,166","761","60","84,423","84,423","3,711","5,445","11,589","9,764","11,933","16,897","14,877","7,553","2,510","129","15","84,281","84,281","3,501","5,080","9,481","7,450","10,285","16,531","16,916","9,704","4,656","632","45","167,773","167,773","7,176","10,458","20,929","17,058","22,111","33,153","31,830","17,177","7,123","726","32","83,975","83,975","3,702","5,411","11,513","9,687","11,886","16,747","14,920","7,503","2,482","119","5","83,798","83,798","3,474","5,047","9,416","7,371","10,225","16,406","16,910","9,674","4,641","607","27"
"대구광역시 남구 (2720000000)","146,428","146,428","6,760","9,358","20,412","17,114","20,276","24,919","24,117","15,143","7,279","961","89","70,355","70,355","3,496","4,941","10,168","9,005","10,224","12,169","11,039","6,438","2,629","228","18","76,073","76,073","3,264","4,417","10,244","8,109","10,052","12,750","13,078","8,705","4,650","733","71","146,255","146,255","6,720","9,305","20,398","17,016","20,202","24,856","24,213","15,125","7,360","971","89","70,279","70,279","3,482","4,910","10,183","8,965","10,193","12,138","11,071","6,433","2,659","227","18","75,976","75,976","3,238","4,395","10,215","8,051","10,009","12,718","13,142","8,692","4,701","744","71","146,006","146,006","6,690","9,287","20,352","16,962","20,109","24,733","24,295","15,108","7,425","977","68","70,169","70,169","3,452","4,901","10,180","8,945","10,158","12,086","11,096","6,427","2,688","223","13","75,837","75,837","3,238","4,386","10,172","8,017","9,951","12,647","13,199","8,681","4,737","754","55","146,188","146,188","6,690","9,296","20,407","17,037","20,091","24,741","24,344","15,063","7,467","983","69","70,219","70,219","3,447","4,895","10,183","8,993","10,148","12,093","11,120","6,406","2,700","220","14","75,969","75,969","3,243","4,401","10,224","8,044","9,943","12,648","13,224","8,657","4,767","763","55","146,066","146,066","6,669","9,274","20,306","17,049","20,009","24,735","24,403","15,044","7,509","998","70","70,118","70,118","3,445","4,875","10,122","8,996","10,116","12,064","11,163","6,385","2,716","222","14","75,948","75,948","3,224","4,399","10,184","8,053","9,893","12,671","13,240","8,659","4,793","776","56","145,105","145,105","6,664","9,206","20,261","16,971","19,843","24,571","24,265","14,904","7,449","950","21","69,755","69,755","3,441","4,839","10,079","8,967","10,057","12,016","11,118","6,345","2,686","204","3","75,350","75,350","3,223","4,367","10,182","8,004","9,786","12,555","13,147","8,559","4,763","746","18"
"대구광역시 북구 (2723000000)","439,906","439,906","33,711","43,117","62,073","53,822","72,340","78,296","54,352","28,364","12,307","1,427","97","218,975","218,975","17,220","22,437","33,564","28,204","35,489","38,813","26,430","12,185","4,314","298","21","220,931","220,931","16,491","20,680","28,509","25,618","36,851","39,483","27,922","16,179","7,993","1,129","76","439,218","439,218","33,476","42,942","61,951","53,519","72,048","78,209","54,707","28,383","12,429","1,457","97","218,625","218,625","17,125","22,305","33,480","28,070","35,358","38,774","26,618","12,209","4,363","303","20","220,593","220,593","16,351","20,637","28,471","25,449","36,690","39,435","28,089","16,174","8,066","1,154","77","438,365","438,365","33,229","42,656","61,942","53,279","71,680","77,916","55,146","28,455","12,508","1,462","92","218,197","218,197","17,010","22,167","33,448","27,987","35,154","38,670","26,789","12,272","4,382","302","16","220,168","220,168","16,219","20,489","28,494","25,292","36,526","39,246","28,357","16,183","8,126","1,160","76","438,248","438,248","33,119","42,601","61,826","53,180","71,588","77,882","55,431","28,460","12,597","1,474","90","218,144","218,144","16,979","22,122","33,420","27,930","35,125","38,645","26,901","12,294","4,407","305","16","220,104","220,104","16,140","20,479","28,406","25,250","36,463","39,237","28,530","16,166","8,190","1,169","74","437,892","437,892","32,963","42,462","61,812","53,071","71,258","77,887","55,773","28,478","12,661","1,460","67","218,036","218,036","16,897","22,062","33,417","27,891","34,993","38,669","27,065","12,306","4,428","295","13","219,856","219,856","16,066","20,400","28,395","25,180","36,265","39,218","28,708","16,172","8,233","1,165","54","437,333","437,333","32,819","42,403","61,716","52,937","71,111","77,639","56,071","28,479","12,653","1,455","50","217,669","217,669","16,797","22,036","33,321","27,805","34,923","38,561","27,215","12,289","4,427","287","8","219,664","219,664","16,022","20,367","28,395","25,132","36,188","39,078","28,856","16,190","8,226","1,168","42"
"대구광역시 수성구 (2726000000)","424,112","424,112","29,668","51,341","55,312","42,710","72,704","75,094","52,419","28,883","14,013","1,867","101","205,210","205,210","15,251","27,108","29,705","20,769","33,142","36,374","24,732","12,562","5,104","437","26","218,902","218,902","14,417","24,233","25,607","21,941","39,562","38,720","27,687","16,321","8,909","1,430","75","423,937","423,937","29,770","51,060","54,950","42,641","72,638","75,167","52,654","28,920","14,143","1,896","98","205,155","205,155","15,337","26,966","29,488","20,780","33,142","36,359","24,863","12,591","5,156","448","25","218,782","218,782","14,433","24,094","25,462","21,861","39,496","38,808","27,791","16,329","8,987","1,448","73","422,759","422,759","29,580","50,675","54,732","42,446","72,293","75,004","52,867","28,930","14,238","1,911","83","204,586","204,586","15,255","26,738","29,396","20,702","32,973","36,294","24,960","12,589","5,211","447","21","218,173","218,173","14,325","23,937","25,336","21,744","39,320","38,710","27,907","16,341","9,027","1,464","62","421,840","421,840","29,429","50,395","54,594","42,300","72,001","74,874","53,051","28,889","14,297","1,928","82","204,076","204,076","15,162","26,603","29,282","20,617","32,849","36,224","25,046","12,580","5,235","457","21","217,764","217,764","14,267","23,792","25,312","21,683","39,152","38,650","28,005","16,309","9,062","1,471","61","420,820","420,820","29,312","50,122","54,420","42,162","71,545","74,856","53,179","28,916","14,305","1,927","76","203,573","203,573","15,114","26,449","29,147","20,590","32,643","36,218","25,099","12,584","5,252","456","21","217,247","217,247","14,198","23,673","25,273","21,572","38,902","38,638","28,080","16,332","9,053","1,471","55","419,979","419,979","29,294","49,884","54,234","42,182","71,326","74,596","53,303","28,843","14,348","1,904","65","203,195","203,195","15,098","26,311","29,035","20,657","32,561","36,071","25,164","12,547","5,280","455","16","216,784","216,784","14,196","23,573","25,199","21,525","38,765","38,525","28,139","16,296","9,068","1,449","49"
"대구광역시 달서구 (2729000000)","557,404","557,404","39,883","54,970","78,912","66,165","89,075","103,441","73,878","34,423","14,813","1,754","90","274,911","274,911","20,396","28,519","41,999","34,412","43,170","50,036","35,603","15,330","5,050","377","19","282,493","282,493","19,487","26,451","36,913","31,753","45,905","53,405","38,275","19,093","9,763","1,377","71","555,948","555,948","39,466","54,706","78,411","65,730","88,715","103,239","74,345","34,527","14,925","1,790","94","274,175","274,175","20,167","28,386","41,703","34,242","43,048","49,919","35,792","15,415","5,097","386","20","281,773","281,773","19,299","26,320","36,708","31,488","45,667","53,320","38,553","19,112","9,828","1,404","74","554,177","554,177","39,195","54,333","78,032","65,349","88,230","102,675","74,955","34,538","15,010","1,808","52","273,311","273,311","20,056","28,154","41,568","34,048","42,811","49,648","36,089","15,412","5,127","389","9","280,866","280,866","19,139","26,179","36,464","31,301","45,419","53,027","38,866","19,126","9,883","1,419","43","552,975","552,975","38,849","54,088","77,713","65,019","87,955","102,459","75,304","34,577","15,143","1,816","52","272,745","272,745","19,860","28,040","41,439","33,911","42,698","49,540","36,239","15,438","5,182","389","9","280,230","280,230","18,989","26,048","36,274","31,108","45,257","52,919","39,065","19,139","9,961","1,427","43","552,192","552,192","38,595","53,891","77,616","64,733","87,508","102,347","75,788","34,619","15,229","1,812","54","272,325","272,325","19,726","27,969","41,359","33,798","42,497","49,448","36,454","15,452","5,219","394","9","279,867","279,867","18,869","25,922","36,257","30,935","45,011","52,899","39,334","19,167","10,010","1,418","45","551,490","551,490","38,392","53,738","77,439","64,384","87,306","102,118","76,303","34,626","15,309","1,818","57","271,953","271,953","19,622","27,881","41,263","33,641","42,405","49,298","36,741","15,443","5,256","394","9","279,537","279,537","18,770","25,857","36,176","30,743","44,901","52,820","39,562","19,183","10,053","1,424","48"
"대구광역시 달성군 (2771000000)","259,700","259,700","29,341","23,970","28,952","41,549","43,631","40,859","30,168","14,057","6,340","800","33","131,867","131,867","14,954","12,512","15,893","21,705","22,747","20,330","14,990","6,478","2,076","173","9","127,833","127,833","14,387","11,458","13,059","19,844","20,884","20,529","15,178","7,579","4,264","627","24","260,008","260,008","29,261","23,982","28,873","41,472","43,695","40,909","30,480","14,111","6,383","810","32","132,000","132,000","14,918","12,534","15,830","21,668","22,782","20,343","15,147","6,500","2,095","174","9","128,008","128,008","14,343","11,448","13,043","19,804","20,913","20,566","15,333","7,611","4,288","636","23","259,833","259,833","29,196","23,975","28,793","41,331","43,698","40,710","30,773","14,142","6,387","807","21","131,878","131,878","14,901","12,519","15,778","21,601","22,807","20,238","15,269","6,521","2,080","161","3","127,955","127,955","14,295","11,456","13,015","19,730","20,891","20,472","15,504","7,621","4,307","646","18","260,189","260,189","29,101","24,033","28,803","41,235","43,887","40,680","31,014","14,145","6,444","826","21","132,072","132,072","14,855","12,532","15,794","21,557","22,900","20,252","15,384","6,535","2,096","164","3","128,117","128,117","14,246","11,501","13,009","19,678","20,987","20,428","15,630","7,610","4,348","662","18","260,403","260,403","29,088","24,064","28,772","41,066","43,921","40,735","31,268","14,177","6,455","836","21","132,187","132,187","14,836","12,552","15,790","21,465","22,929","20,271","15,509","6,566","2,103","163","3","128,216","128,216","14,252","11,512","12,982","19,601","20,992","20,464","15,759","7,611","4,352","673","18","260,546","260,546","29,029","24,102","28,712","40,928","44,040","40,653","31,523","14,213","6,494","831","21","132,243","132,243","14,796","12,565","15,799","21,375","22,986","20,246","15,613","6,583","2,116","161","3","128,303","128,303","14,233","11,537","12,913","19,553","21,054","20,407","15,910","7,630","4,378","670","18"
"인천광역시  (2800000000)","2,942,452","2,942,452","227,148","273,616","400,479","405,098","483,494","511,934","371,191","178,045","78,046","12,423","978","1,473,639","1,473,639","116,621","140,769","208,707","209,491","247,140","255,910","183,897","81,220","26,951","2,672","261","1,468,813","1,468,813","110,527","132,847","191,772","195,607","236,354","256,024","187,294","96,825","51,095","9,751","717","2,941,705","2,941,705","226,037","273,059","398,734","403,643","483,581","511,793","374,458","178,233","78,618","12,558","991","1,473,245","1,473,245","116,109","140,481","207,750","208,746","247,319","255,768","185,546","81,372","27,185","2,702","267","1,468,460","1,468,460","109,928","132,578","190,984","194,897","236,262","256,025","188,912","96,861","51,433","9,856","724","2,936,461","2,936,461","224,970","272,731","397,817","402,590","481,697","510,040","377,343","177,632","78,689","12,430","522","1,470,750","1,470,750","115,534","140,296","207,288","208,208","246,409","254,889","186,974","81,174","27,220","2,632","126","1,465,711","1,465,711","109,436","132,435","190,529","194,382","235,288","255,151","190,369","96,458","51,469","9,798","396","2,936,214","2,936,214","223,789","272,335","397,230","402,023","481,422","509,335","380,258","177,642","79,183","12,477","520","1,470,490","1,470,490","114,935","140,034","206,995","207,964","246,217","254,583","188,402","81,182","27,416","2,638","124","1,465,724","1,465,724","108,854","132,301","190,235","194,059","235,205","254,752","191,856","96,460","51,767","9,839","396","2,936,382","2,936,382","222,752","272,047","396,381","401,434","480,455","509,592","383,139","177,840","79,701","12,508","533","1,470,528","1,470,528","114,400","139,854","206,594","207,679","245,819","254,664","189,846","81,296","27,624","2,625","127","1,465,854","1,465,854","108,352","132,193","189,787","193,755","234,636","254,928","193,293","96,544","52,077","9,883","406","2,936,367","2,936,367","221,908","271,701","395,569","400,817","480,627","508,561","386,075","177,988","80,076","12,507","538","1,470,544","1,470,544","113,942","139,687","206,203","207,430","245,973","254,123","191,282","81,391","27,762","2,624","127","1,465,823","1,465,823","107,966","132,014","189,366","193,387","234,654","254,438","194,793","96,597","52,314","9,883","411"
"인천광역시 중구 (2811000000)","139,762","139,762","11,846","12,662","19,046","21,233","24,601","20,481","16,031","9,360","3,794","626","82","72,524","72,524","6,111","6,588","9,683","11,518","13,427","11,281","8,010","4,351","1,375","153","27","67,238","67,238","5,735","6,074","9,363","9,715","11,174","9,200","8,021","5,009","2,419","473","55","139,776","139,776","11,771","12,669","18,874","21,191","24,634","20,577","16,155","9,367","3,821","634","83","72,561","72,561","6,079","6,591","9,577","11,514","13,444","11,351","8,082","4,350","1,388","158","27","67,215","67,215","5,692","6,078","9,297","9,677","11,190","9,226","8,073","5,017","2,433","476","56","139,325","139,325","11,734","12,687","18,823","21,179","24,545","20,523","16,155","9,227","3,817","612","23","72,400","72,400","6,069","6,592","9,563","11,509","13,394","11,349","8,090","4,288","1,394","145","7","66,925","66,925","5,665","6,095","9,260","9,670","11,151","9,174","8,065","4,939","2,423","467","16","139,548","139,548","11,686","12,721","18,816","21,210","24,555","20,525","16,323","9,244","3,822","624","22","72,529","72,529","6,033","6,595","9,580","11,539","13,413","11,359","8,168","4,289","1,402","144","7","67,019","67,019","5,653","6,126","9,236","9,671","11,142","9,166","8,155","4,955","2,420","480","15","139,930","139,930","11,688","12,749","18,763","21,287","24,585","20,654","16,457","9,265","3,846","613","23","72,745","72,745","6,045","6,604","9,578","11,563","13,431","11,424","8,247","4,293","1,413","140","7","67,185","67,185","5,643","6,145","9,185","9,724","11,154","9,230","8,210","4,972","2,433","473","16","140,175","140,175","11,667","12,773","18,763","21,307","24,625","20,619","16,619","9,291","3,866","622","23","72,886","72,886","6,029","6,613","9,582","11,603","13,441","11,412","8,338","4,303","1,415","143","7","67,289","67,289","5,638","6,160","9,181","9,704","11,184","9,207","8,281","4,988","2,451","479","16"
"인천광역시 중구영종출장소 (2811400000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
